id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
3222153,2016-05-20,43.5024762845,-72.3736281792,Sullivan,New Hampshire,United States,New Hampshire,Sullivan,Cardamine diphylla,118512
3222860,2016-05-20,43.5020189966,-72.3716461939,Sullivan,New Hampshire,United States,New Hampshire,Sullivan,Cardamine diphylla,118512
3227077,2016-05-20,43.5020128778,-72.3716973235,Sullivan,New Hampshire,United States,New Hampshire,Sullivan,Cardamine diphylla,118512
3229141,2016-05-20,43.5018949025,-72.3699880858,Sullivan,New Hampshire,United States,New Hampshire,Sullivan,Cardamine diphylla,118512
3230117,2016-05-20,41.2301965524,-81.5111492761,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
3233529,2016-05-20,41.23895,-81.520321,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
3234315,2016-05-20,44.34387285,-72.45981134,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
3237848,2016-05-19,44.375113,-72.905552,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
3239416,2016-05-19,41.3963149634,-81.4704578219,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
3249411,2016-05-21,44.2748085503,-72.5071866811,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
3249527,2016-05-21,44.2777389475,-72.5084328186,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
3256125,2016-05-21,44.342597,-72.179384,Caledonia,Vermont,United States,Vermont,Caledonia,Cardamine diphylla,118512
3259470,2016-05-20,43.500613,-72.374029,Sullivan,New Hampshire,United States,New Hampshire,Sullivan,Cardamine diphylla,118512
3260849,2016-05-20,43.592337,-72.910541,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
3263048,2016-05-21,43.6439582287,-72.4098861963,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
3267921,2016-05-21,43.6328083333,-72.5203033333,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
3279827,2016-05-13,44.3515366667,-73.0072638833,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
3284939,2016-05-23,43.7861217605,-72.2761787475,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
3301800,2016-05-25,41.3789711008,-81.5605679714,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
3307948,2016-05-24,43.697068,-72.796096,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
3308713,2016-05-26,45.5315194466,-65.0907128771,Saint John,,Canada,New Brunswick,Saint John,Cardamine diphylla,118512
3308911,2016-05-26,43.668241,-72.779797,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
3310526,2016-05-25,44.756749,-72.018048,Orleans,Vermont,United States,Vermont,Orleans,Cardamine diphylla,118512
3313969,2016-05-26,43.81655905,-72.31832453,Orange,Vermont,United States,Vermont,Orange,Cardamine diphylla,118512
3316163,2016-05-25,44.7614366667,-72.0121527833,Orleans,Vermont,United States,Vermont,Orleans,Cardamine diphylla,118512
3344634,2016-05-26,45.3359952523,-85.2471876518,Charlevoix,Michigan,United States,Michigan,Charlevoix,Cardamine diphylla,118512
3387939,2016-05-25,44.69048,-72.3567366667,Orleans,Vermont,United States,Vermont,Orleans,Cardamine diphylla,118512
3419050,2016-06-09,44.1599338549,-72.594616972,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
3435212,2016-06-11,45.6390772015,-65.1166867186,Albert,,Canada,New Brunswick,Albert,Cardamine diphylla,118512
3498887,2016-06-21,44.28608988,-72.43951107,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
3581185,2016-06-29,45.1220121375,-85.6369099394,Leelanau,Michigan,United States,Michigan,Leelanau,Cardamine diphylla,118512
3660518,2014-05-01,42.448455,-79.006901,Cattaraugus,New York,United States,New York,Cattaraugus,Cardamine diphylla,118512
4255941,2014-05-10,42.5304123578,-85.300505163,Barry,Michigan,United States,Michigan,Barry,Cardamine diphylla,118512
4293795,2016-04-23,41.372532,-81.565395,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
4510544,2016-05-22,43.8568114319,-79.2098808289,York,,Canada,Ontario,York,Cardamine diphylla,118512
4597878,2016-11-18,35.593093,-83.3634,Swain,North Carolina,United States,North Carolina,Swain,Cardamine diphylla,118512
4616977,2012-03-23,43.7372139502,-79.9432253617,Peel,,Canada,Ontario,Peel,Cardamine diphylla,118512
5009765,2014-05-22,42.9265610525,-81.3203719855,Middlesex,,Canada,Ontario,Middlesex,Cardamine diphylla,118512
5015682,2017-01-27,35.117664747,-84.5738828649,Polk,Tennessee,United States,Tennessee,Polk,Cardamine diphylla,118512
5033820,2014-05-02,42.9953918333,-81.7290878056,Middlesex,,Canada,Ontario,Middlesex,Cardamine diphylla,118512
5054930,2016-04-01,35.9319616667,-83.8775416667,Knox,Tennessee,United States,Tennessee,Knox,Cardamine diphylla,118512
5079025,2013-05-10,42.667164274,-80.4839515686,Haldimand-Norfolk,,Canada,Ontario,Haldimand-Norfolk,Cardamine diphylla,118512
5091289,2015-11-20,42.6848014558,-81.2224602699,Elgin,,Canada,Ontario,Elgin,Cardamine diphylla,118512
5160978,2016-04-02,34.7101355833,-85.3776843889,Walker,Georgia,United States,Georgia,Walker,Cardamine diphylla,118512
5444928,2017-03-24,37.28165046,-83.55483929,Owsley,Kentucky,United States,Kentucky,Owsley,Cardamine diphylla,118512
5535152,2017-04-01,39.361255,-82.0452028333,Athens,Ohio,United States,Ohio,Athens,Cardamine diphylla,118512
5569514,2005-05-18,44.3256727494,-84.300327301,Ogemaw,Michigan,United States,Michigan,Ogemaw,Cardamine diphylla,118512
5577878,2017-04-04,39.5884844109,-79.995178957,Monongalia,West Virginia,United States,West Virginia,Monongalia,Cardamine diphylla,118512
5594107,2017-04-06,41.2924995422,-81.5913925171,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
5626577,2017-04-09,41.26556426,-81.63720518,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
5633624,2017-04-09,35.657420042,-83.5792589933,Sevier,Tennessee,United States,Tennessee,Sevier,Cardamine diphylla,118512
5637763,2016-05-14,46.5346052175,-84.3016780617,,,Canada,Ontario,Algoma,Cardamine diphylla,118512
5643639,2017-04-10,38.9696059004,-77.2059378494,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine diphylla,118512
5643923,2017-04-10,35.6287851138,-83.7271291763,Blount,Tennessee,United States,Tennessee,Blount,Cardamine diphylla,118512
5644629,2017-04-10,40.0743046976,-79.727700054,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine diphylla,118512
5668051,2017-04-09,41.197547,-81.578035,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
5676985,2017-03-24,40.05717666,-79.30139666,Westmoreland,Pennsylvania,United States,Pennsylvania,Westmoreland,Cardamine diphylla,118512
5685686,2017-03-29,40.146982,-79.224266,Westmoreland,Pennsylvania,United States,Pennsylvania,Westmoreland,Cardamine diphylla,118512
5702489,2017-04-14,40.2814366667,-79.9444283333,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
5706931,2017-04-14,39.954621,-80.488718,Washington,Pennsylvania,United States,Pennsylvania,Washington,Cardamine diphylla,118512
5729389,2017-04-10,35.464742123,-83.434747606,Swain,North Carolina,United States,North Carolina,Swain,Cardamine diphylla,118512
5732912,2017-04-15,41.2641666667,-81.6372222222,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
5744582,2017-04-15,40.7197335425,-79.5123085485,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Cardamine diphylla,118512
5761927,2017-04-15,41.381942749,-81.5466690063,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
5764281,2017-04-14,34.5444635649,-84.0659183264,Lumpkin,Georgia,United States,Georgia,Lumpkin,Cardamine diphylla,118512
5773922,2017-04-16,40.508869,-80.356387,Beaver,Pennsylvania,United States,Pennsylvania,Beaver,Cardamine diphylla,118512
5805062,2017-04-17,41.2626579883,-81.5680048987,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
5822265,2017-04-12,40.8123512,-82.0232391,Wayne,Ohio,United States,Ohio,Wayne,Cardamine diphylla,118512
5822294,2017-04-12,40.8123512,-82.0232391,Wayne,Ohio,United States,Ohio,Wayne,Cardamine diphylla,118512
5833542,2017-04-18,40.3142866667,-79.8515083333,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
5841614,2017-04-18,41.248386,-81.675282,Summit,Ohio,United States,Ohio,Summit,Cardamine diphylla,118512
5906218,2017-04-22,42.9017080762,-81.4156651497,Middlesex,,Canada,Ontario,Middlesex,Cardamine diphylla,118512
5908473,2017-04-22,40.6668228563,-81.3463631552,Stark,Ohio,United States,Ohio,Stark,Cardamine diphylla,118512
5913319,2017-04-22,42.5336390402,-85.2979536725,Barry,Michigan,United States,Michigan,Barry,Cardamine diphylla,118512
5925944,2017-04-19,41.0414089938,-81.8508668158,Medina,Ohio,United States,Ohio,Medina,Cardamine diphylla,118512
5928832,2017-04-23,45.2203397,-75.4659944,Ottawa,,Canada,Ontario,Ottawa,Cardamine diphylla,118512
5937636,2017-04-20,41.3069647691,-81.6115714331,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
5945241,2017-04-22,44.3810783333,-72.47685,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
5946588,2017-04-24,44.34044,-78.248722,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
5955200,2017-04-24,40.5715533,-80.1448224,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
5958833,2017-04-25,44.2666583333,-72.523985,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
5964651,2017-04-25,40.7486587871,-79.5559978544,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Cardamine diphylla,118512
5967895,2017-04-25,41.3042475169,-81.7957878072,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
5978974,2017-04-26,41.214716,-81.715225,Medina,Ohio,United States,Ohio,Medina,Cardamine diphylla,118512
5986702,2017-04-27,41.6723302728,-76.9475984573,Tioga,Pennsylvania,United States,Pennsylvania,Tioga,Cardamine diphylla,118512
5987087,2017-04-27,44.3373633333,-72.4589683333,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
5990778,2017-04-23,40.944171,-80.174489,Lawrence,Pennsylvania,United States,Pennsylvania,Lawrence,Cardamine diphylla,118512
5990779,2017-04-23,40.945254,-80.17396,Lawrence,Pennsylvania,United States,Pennsylvania,Lawrence,Cardamine diphylla,118512
5990838,2017-04-22,41.008564,-80.004976,Butler,Pennsylvania,United States,Pennsylvania,Butler,Cardamine diphylla,118512
5998306,2017-04-28,36.0690996889,-82.024658192,Avery,North Carolina,United States,North Carolina,Avery,Cardamine diphylla,118512
6000200,2017-04-28,43.5358080556,-80.1508530556,Wellington,,Canada,Ontario,Wellington,Cardamine diphylla,118512
6001429,2017-04-26,41.8047633333,-74.1237945,Ulster,New York,United States,New York,Ulster,Cardamine diphylla,118512
6002938,2017-04-28,41.1096480891,-81.1076156748,Portage,Ohio,United States,Ohio,Portage,Cardamine diphylla,118512
6007252,2017-04-29,43.7901624446,-72.3686173003,Grafton,New Hampshire,United States,New Hampshire,Grafton,Cardamine diphylla,118512
6011681,2017-04-29,41.409775832,-81.8859958649,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
6011821,2017-04-29,42.5371166667,-76.6484,Tompkins,New York,United States,New York,Tompkins,Cardamine diphylla,118512
6014695,2017-04-29,42.928575,-80.3122480556,Haldimand-Norfolk,,Canada,Ontario,Haldimand-Norfolk,Cardamine diphylla,118512
6022688,2017-04-30,43.82335913,-72.26890377,Orange,Vermont,United States,Vermont,Orange,Cardamine diphylla,118512
6024749,2017-04-30,43.9905365042,-72.3004548989,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
6025563,2017-04-30,43.6687879926,-72.7795898438,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
6026493,2017-04-30,44.8923018458,-72.691343128,Franklin,Vermont,United States,Vermont,Franklin,Cardamine diphylla,118512
6027742,2017-04-30,40.1923916667,-80.03695,Washington,Pennsylvania,United States,Pennsylvania,Washington,Cardamine diphylla,118512
6028883,2017-04-29,44.1699668387,-72.5902754335,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6029440,2017-04-29,43.5887472532,-72.9105432271,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
6042478,2017-05-01,42.4768028259,-76.4462966919,Tompkins,New York,United States,New York,Tompkins,Cardamine diphylla,118512
6043244,2017-04-29,41.6228085,-86.3376761,St. Joseph,Indiana,United States,Indiana,St. Joseph,Cardamine diphylla,118512
6044194,2017-04-25,35.4567675,-83.0637016,Haywood,North Carolina,United States,North Carolina,Haywood,Cardamine diphylla,118512
6059466,2017-05-02,42.0286538825,-73.1479821727,Litchfield,Connecticut,United States,Connecticut,Litchfield,Cardamine diphylla,118512
6073316,2017-04-30,40.9394057002,-80.1777963527,Lawrence,Pennsylvania,United States,Pennsylvania,Lawrence,Cardamine diphylla,118512
6075254,2017-04-25,42.886045,-78.7237083333,Erie,New York,United States,New York,Erie,Cardamine diphylla,118512
6082356,2017-05-03,44.2658983333,-72.45242,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6092369,2017-05-04,42.4591833333,-72.56308,Franklin,Massachusetts,United States,Massachusetts,Franklin,Cardamine diphylla,118512
6094117,2017-05-04,44.1241945,-78.0411916667,Northumberland,,Canada,Ontario,Northumberland,Cardamine diphylla,118512
6095057,2017-05-04,43.684251,-73.202527,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
6098833,2017-05-04,44.28981,-72.54107,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6104254,2017-05-05,42.9733333333,-73.815,Saratoga,New York,United States,New York,Saratoga,Cardamine diphylla,118512
6105695,2017-05-05,44.310024,-73.130618,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
6113985,2017-05-06,43.81168106,-72.20073533,Orange,Vermont,United States,Vermont,Orange,Cardamine diphylla,118512
6114756,2017-04-26,40.177008,-80.424758,Washington,Pennsylvania,United States,Pennsylvania,Washington,Cardamine diphylla,118512
6115986,2017-05-06,42.8241716667,-85.5164633333,Kent,Michigan,United States,Michigan,Kent,Cardamine diphylla,118512
6118746,2017-05-06,46.9609837,-84.71175,,,Canada,Ontario,Algoma,Cardamine diphylla,118512
6126575,2017-05-07,43.666346795,-72.3005180341,Grafton,New Hampshire,United States,New Hampshire,Grafton,Cardamine diphylla,118512
6133051,2017-05-07,43.4329923,-79.9328021,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
6145528,2017-05-07,43.6330133333,-72.52202,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
6150318,2017-05-09,43.726754,-72.28071859,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
6156251,2017-05-09,44.34574,-72.4025033333,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6160332,2017-05-10,43.8325116667,-79.1585695,Durham,,Canada,Ontario,Durham,Cardamine diphylla,118512
6173037,2017-05-11,44.253831245,-72.5910233986,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6175025,2017-05-11,43.585349843,-72.9115545273,Rutland,Vermont,United States,Vermont,Rutland,Cardamine diphylla,118512
6185623,2017-05-12,43.6856,-72.679055,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
6185775,2017-05-12,44.4034081931,-73.0035996997,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
6190698,2017-04-23,45.3006839356,-75.4923430224,Ottawa,,Canada,Ontario,Ottawa,Cardamine diphylla,118512
6194767,2017-05-11,45.490775,-85.0862583333,Emmet,Michigan,United States,Michigan,Emmet,Cardamine diphylla,118512
6196714,2017-04-22,41.4094820278,-81.8860121944,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine diphylla,118512
6197840,2017-05-13,44.292595,-72.3819716667,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6201247,2017-05-13,42.4577937462,-76.313589206,Tompkins,New York,United States,New York,Tompkins,Cardamine diphylla,118512
6205505,2017-05-13,44.3404439167,-78.2487148056,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
6207912,2017-05-12,44.3609042362,-72.7679047972,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6211591,2017-05-14,43.9964680095,-79.4234647975,York,,Canada,Ontario,York,Cardamine diphylla,118512
6212620,2017-05-14,40.1524583333,-79.2147966667,Westmoreland,Pennsylvania,United States,Pennsylvania,Westmoreland,Cardamine diphylla,118512
6213393,2017-05-14,40.011925,-79.2368866667,Somerset,Pennsylvania,United States,Pennsylvania,Somerset,Cardamine diphylla,118512
6214085,2017-05-09,46.573751,-83.719252,,,Canada,Ontario,Algoma,Cardamine diphylla,118512
6214574,2017-05-14,44.313531,-72.419,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6215060,2017-05-11,44.29910214,-78.26781344,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
6218849,2017-05-14,45.434064,-76.329285,Renfrew,,Canada,Ontario,Renfrew,Cardamine diphylla,118512
6218938,2017-05-14,44.545676817,-79.0504717827,Kawartha Lakes,,Canada,Ontario,Kawartha Lakes,Cardamine diphylla,118512
6229556,2017-05-15,44.3386216667,-72.3952483333,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6229717,2017-05-15,43.4506716667,-79.9542,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
6239941,2017-05-15,43.86242414,-79.66298036,York,,Canada,Ontario,York,Cardamine diphylla,118512
6242253,2017-05-15,43.484075,-80.0518111667,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
6249640,2017-05-17,45.2474176266,-77.9960850083,Hastings,,Canada,Ontario,Hastings,Cardamine diphylla,118512
6254017,2017-05-17,44.3576566667,-72.5261416667,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6258202,2017-05-16,44.582415,-73.1909897222,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
6263774,2017-05-18,44.77659989,-73.32076087,Grand Isle,Vermont,United States,Vermont,Grand Isle,Cardamine diphylla,118512
6270618,2017-05-19,43.3745676745,-72.5321352483,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
6271568,2017-05-19,43.6330837571,-72.5446012337,Windsor,Vermont,United States,Vermont,Windsor,Cardamine diphylla,118512
6284255,2017-05-19,44.32285,-72.964705,Chittenden,Vermont,United States,Vermont,Chittenden,Cardamine diphylla,118512
6286129,2017-05-20,44.3312699302,-72.6896946599,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6292605,2017-05-18,44.4126383333,-72.5244316667,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6294615,2017-04-30,45.10068,-74.608282,"Stormont, Dundas and Glengarry",,Canada,Ontario,"Stormont, Dundas and Glengarry",Cardamine diphylla,118512
6299361,2017-05-20,44.317977489,-72.4152276479,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6303270,2017-05-21,44.2414422054,-72.5249651168,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6312287,2017-05-21,46.3488880556,-65.83867,Kent,,Canada,New Brunswick,Kent,Cardamine diphylla,118512
6320808,2017-05-21,44.4728302389,-72.8148178037,Lamoille,Vermont,United States,Vermont,Lamoille,Cardamine diphylla,118512
6327593,2017-05-22,44.28989,-72.3761533333,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6335764,2017-05-23,44.2537342664,-72.5910566748,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6335792,2017-05-23,44.2355276691,-72.4388686632,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6340369,2017-05-23,44.4208933333,-72.519285,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6343968,2017-05-23,43.9149423596,-72.3300361633,Orange,Vermont,United States,Vermont,Orange,Cardamine diphylla,118512
6348398,2017-05-21,44.68980711,-72.05656394,Caledonia,Vermont,United States,Vermont,Caledonia,Cardamine diphylla,118512
6348401,2017-05-21,44.68855622,-72.05623382,Caledonia,Vermont,United States,Vermont,Caledonia,Cardamine diphylla,118512
6353050,2017-05-24,44.2640083333,-72.5225166667,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6353650,2017-05-24,46.365447,-90.645784,Ashland,Wisconsin,United States,Wisconsin,Ashland,Cardamine diphylla,118512
6364264,2017-05-25,44.4115583333,-72.4864433333,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6368557,2017-05-20,44.2115586415,-73.0047136545,Addison,Vermont,United States,Vermont,Addison,Cardamine diphylla,118512
6375132,2017-05-26,44.4585716667,-72.3955816667,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6408542,2017-05-28,44.9298833333,-87.1735466667,Door,Wisconsin,United States,Wisconsin,Door,Cardamine diphylla,118512
6437958,2017-05-29,44.7260383333,-87.3439633333,Door,Wisconsin,United States,Wisconsin,Door,Cardamine diphylla,118512
6443164,2017-05-28,44.4847722222,-72.7699583333,Lamoille,Vermont,United States,Vermont,Lamoille,Cardamine diphylla,118512
6497488,2017-06-03,42.8193884204,-73.122149231,Bennington,Vermont,United States,Vermont,Bennington,Cardamine diphylla,118512
6522084,2017-06-06,43.465032603,-76.0109760635,Oswego,New York,United States,New York,Oswego,Cardamine diphylla,118512
6551903,2017-05-31,44.06192833,-79.49576495,York,,Canada,Ontario,York,Cardamine diphylla,118512
6551927,2017-06-01,44.29104652,-79.20106825,York,,Canada,Ontario,York,Cardamine diphylla,118512
6555419,2017-04-29,42.929895,-85.134402,Ionia,Michigan,United States,Michigan,Ionia,Cardamine diphylla,118512
6566998,2017-06-07,44.1249916667,-78.0377721667,Northumberland,,Canada,Ontario,Northumberland,Cardamine diphylla,118512
6569555,2017-05-14,45.43332,-76.325438,Renfrew,,Canada,Ontario,Renfrew,Cardamine diphylla,118512
6569616,2017-05-14,45.433131,-76.325213,Renfrew,,Canada,Ontario,Renfrew,Cardamine diphylla,118512
6573766,2017-06-10,43.7991086039,-72.173961773,Grafton,New Hampshire,United States,New Hampshire,Grafton,Cardamine diphylla,118512
6576141,2017-06-10,43.7948158896,-72.1776050516,Grafton,New Hampshire,United States,New Hampshire,Grafton,Cardamine diphylla,118512
6576256,2017-06-10,43.79571245,-72.17183466,Grafton,New Hampshire,United States,New Hampshire,Grafton,Cardamine diphylla,118512
6602507,2017-06-10,44.3523016667,-72.5250666667,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6617200,2017-06-12,44.4221416667,-72.4611,Washington,Vermont,United States,Vermont,Washington,Cardamine diphylla,118512
6709012,2017-05-11,44.5716265646,-78.1325447559,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
6709021,2017-05-24,44.5715921714,-78.1326520443,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
6880001,2017-07-01,44.34034405,-78.24857221,Peterborough,,Canada,Ontario,Peterborough,Cardamine diphylla,118512
6986064,2017-06-03,43.0862224714,-81.0865688324,Middlesex,,Canada,Ontario,Middlesex,Cardamine diphylla,118512
7115310,2017-05-01,41.1755118007,-73.6693703566,Westchester,New York,United States,New York,Westchester,Cardamine diphylla,118512
7410717,2014-05-07,41.7544376,-73.4536082,Litchfield,Connecticut,United States,Connecticut,Litchfield,Cardamine diphylla,118512
7472189,2017-04-29,46.3360248787,-87.1576309204,Marquette,Michigan,United States,Michigan,Marquette,Cardamine diphylla,118512
7487514,2017-05-16,42.8661116667,-75.6647716667,Madison,New York,United States,New York,Madison,Cardamine diphylla,118512
7694930,2017-05-20,45.338655,-75.866471,Ottawa,,Canada,Ontario,Ottawa,Cardamine diphylla,118512
7751432,2016-05-17,45.57909667,-62.17307167,Antigonish,,Canada,Nova Scotia,Antigonish,Cardamine diphylla,118512
7855518,2012-05-13,45.6065796856,-62.0652045275,Antigonish,,Canada,Nova Scotia,Antigonish,Cardamine diphylla,118512
7937189,2016-05-06,42.2851110498,-81.8529510498,Chatham-Kent,,Canada,Ontario,Chatham-Kent,Cardamine diphylla,118512
7937527,2016-05-08,42.3038126844,-81.8522644043,Chatham-Kent,,Canada,Ontario,Chatham-Kent,Cardamine diphylla,118512
8096603,2012-05-02,43.6870358413,-79.9769806577,Halton,,Canada,Ontario,Halton,Cardamine diphylla,118512
8107837,2016-05-18,46.5828410425,-84.2781025171,,,Canada,Ontario,Algoma,Cardamine diphylla,118512
8213859,2012-05-02,39.7777755,-75.7716437,Chester,Pennsylvania,United States,Pennsylvania,Chester,Cardamine diphylla,118512
8460811,2013-05-14,42.3040211079,-81.8521785736,Chatham-Kent,,Canada,Ontario,Chatham-Kent,Cardamine diphylla,118512
8464233,2017-06-04,45.5005527778,-65.2056722222,Saint John,,Canada,New Brunswick,Saint John,Cardamine diphylla,118512
8476101,2017-10-19,44.836859343,-76.5005065444,Lanark,,Canada,Ontario,Lanark,Cardamine diphylla,118512
8630228,2017-06-30,41.2168377,-73.5623562,Westchester,New York,United States,New York,Westchester,Cardamine diphylla,118512
8642654,2017-04-25,39.95521,-80.0083116667,Greene,Pennsylvania,United States,Pennsylvania,Greene,Cardamine diphylla,118512
8857098,2012-04-29,45.4576537686,-75.6276941299,Ottawa,,Canada,Ontario,Ottawa,Cardamine diphylla,118512
8868786,2011-05-07,43.6842528592,-85.4245565082,Mecosta,Michigan,United States,Michigan,Mecosta,Cardamine diphylla,118512
8896564,2017-04-17,40.5106131181,-80.1913389653,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine diphylla,118512
8934034,2017-05-14,43.0864418665,-81.0864400864,Middlesex,,Canada,Ontario,Middlesex,Cardamine diphylla,118512
9066001,2017-05-09,43.068644489,-79.8044574744,Hamilton,,Canada,Ontario,Hamilton,Cardamine diphylla,118512
9091414,2016-04-26,41.1841666667,-81.1977777778,Portage,Ohio,United States,Ohio,Portage,Cardamine diphylla,118512
9119077,2004-05-29,47.3052949145,-68.3855151425,Madawaska,,Canada,New Brunswick,Madawaska,Cardamine diphylla,118512
9203851,2017-05-13,43.3759694444,-80.3691944444,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
9354540,2013-05-13,44.468761398,-77.3153692424,Hastings,,Canada,Ontario,Hastings,Cardamine diphylla,118512
9398765,2013-05-18,43.3778333333,-80.4383333333,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Cardamine diphylla,118512
9424252,2016-05-07,42.666951272,-81.1797916889,Elgin,,Canada,Ontario,Elgin,Cardamine diphylla,118512
9551098,2013-05-25,46.531055393,-84.5881460308,,,Canada,Ontario,Algoma,Cardamine diphylla,118512
9632597,2014-05-12,44.4682718905,-77.3156833649,Hastings,,Canada,Ontario,Hastings,Cardamine diphylla,118512
9716769,2009-04-30,35.7506729,-82.2503991,Yancey,North Carolina,United States,North Carolina,Yancey,Cardamine diphylla,118512
